intent,text,predict_raw,max_logits,bert_predict_correct
insurance_disease_refusal,有心肌梗死,insurance_disease_limitation,0.2731252908706665,0
insurance_automatic_pay,你帮我交钱,ask_fee,0.2728428244590759,0
insurance_participated_already,你们的产品已经买了,have_bought,0.2728368043899536,0
refuse,算了吧,affirm,0.27259984612464905,0
voice_assistant,抱歉，我没有听到你说话,need_repeat,0.2725156247615814,0
affirm,我买保险的,insurance_insured_already,0.2722048759460449,0
video_stuttering,好卡,affirm,0.2720826268196106,0
cannot_see_video,屏幕上啥也看不到,need_repeat,0.2719895541667938,0
crank,好多那个广告,video_call,0.27157387137413025,0
ask_fee,方便问下你是哪个保险公司吗,ask_who,0.2714786231517792,0
client_busy,听不到在开车,need_repeat,0.2714584767818451,0
how_operate,啊，不是，我是说我那个嗯如果我我是想说退出来了，那重新再填，重新弄，这样可以吗,insurance_cancel,0.27116674184799194,0
refuse,我现在不操作那个保的太多了，应该够用了,how_operate,0.2709515392780304,0
affirm,听得见,ask_listen,0.2708874046802521,0
insurance_disease_refusal,有高血压,insurance_disease_limitation,0.2701108455657959,0
insurance_ask_fee,保费也得涨,ask_fee,0.2693388760089874,0
farewell,再见,send_message,0.2690655291080475,0
insurance_disease_refusal,已经拒绝投保,insurance_whether_renew,0.26900461316108704,0
no_money,我是穷人,bad_response,0.26899757981300354,0
why_me,别的人都有吗,ask_who,0.2689920961856842,0
phone_malfunction,手机搞不了,wrong_person,0.2689236104488373,0
ask_time,活动是长期的吗,ask_doubt,0.26891276240348816,0
insurance_automatic_pay,连续扣钱,ask_fee,0.2688487768173218,0
wrong_person,不是当事人,ask_doubt,0.26878079771995544,0
ask_next,你赶紧说,interrupt,0.2685433328151703,0
good_response,高级,insurance_upgrade_difference,0.2681390047073364,0
新意图,嗯，我不知道这个有没有用，我是试试看有没有用,no_interest,0.26801055669784546,0
can_listen,我听得到，听不到，你们保险公司是做生意的,ask_listen,0.2675735652446747,0
insurance_upgrade_already,升级过保障,insurance_upgrade_required,0.26723021268844604,0
insurance_participated_already,已经买过众安,have_bought,0.2667471766471863,0
insurance_settle_claim,理赔咋办,ask_who,0.2666413486003876,0
refuse,没有没有投过你这个保险,insurance_insured_already,0.2662152051925659,0
client_busy,不得空,refuse,0.26608243584632874,0
interrupt,先别说了,refuse,0.26600155234336853,0
chitchat,自带BGM呀,affirm,0.26589757204055786,0
ask_fee,升级加钱,insurance_upgrade_difference,0.26573827862739563,0
how_operate,第一步干嘛,ask_who,0.26548925042152405,0
voice_assistant,副本机请挂机,wrong_person,0.26524391770362854,0
insurance_policy_surrendered,退出购买,insurance_cancel,0.265079528093338,0
chitchat,快点回来，快点回来,client_busy,0.2645570933818817,0
insurance_automatic_pay,你给我交费,ask_fee,0.2643586993217468,0
can_listen,可以听到,ask_listen,0.2637892961502075,0
question_flagged,这个是什么链接，怎么不是你们的服务电话，怎么不是你们的那个,Official_phone,0.2628854513168335,0
normal_response,服了,affirm,0.26282307505607605,0
can_listen,可以听到了,ask_listen,0.26267701387405396,0
good_response,这个太好看了,affirm,0.2625960409641266,0
ask_have_phone,你为啥有我电话,Official_phone,0.26253223419189453,0
after_sale_issues,有问题怎么解决,interrupt,0.26239731907844543,0
insurance_claim_difficult,到账等待很久,client_busy,0.2618935704231262,0
why_me,干嘛找我,Official_phone,0.261777400970459,0
no_idea,不知道，不清楚,need_repeat,0.2617024779319763,0
ask_who,电话过来什么事啊,Official_phone,0.2615568935871124,0
insurance_upgrade_already,我刚刚是升级保障,insurance_upgrade_required,0.26147449016571045,0
how_operate,我看一下我看一下我怎么点起来，不是啊,send_message,0.2612190544605255,0
bad_response,听不懂人话吗,ask_listen,0.26121872663497925,0
ask_listen,我说听到没有,need_repeat,0.2609317898750305,0
no_interest,我说我这个好像投错了,wrong_person,0.26060786843299866,0
affirm,听得懂,need_repeat,0.2600187063217163,0
good_response,太棒了,affirm,0.26000186800956726,0
ask_who,能听到了说什么事,ask_listen,0.25992292165756226,0
can_listen,可以听得到,ask_listen,0.25971299409866333,0
need_repeat,哦，让我打开看看是你是你信号不好,ask_doubt,0.2596210539340973,0
need_consider,考虑一下,interrupt,0.25932201743125916,0
bad_response,有病啊,insurance_disease_limitation,0.2591448128223419,0
add_wechat,没问题我的手机号是微信号,wrong_person,0.2591366767883301,0
voice_assistant,我已经记下来了,no_impression,0.2590537667274475,0
ask_listen,你好，请问你还在吗,ask_who,0.2589279115200043,0
ask_who,我意思说你，你说的不是众安保险吗,ask_doubt,0.25831565260887146,0
why_me,其他人有吗,ask_who,0.2582525610923767,0
ask_where,我哪里进去,Company_address,0.2581959366798401,0
insurance_disease_refusal,得心肌梗死,Sick,0.2581173777580261,0
send_message,我弄一试试，我瞅瞅啊,no_interest,0.2580340802669525,0
insurance_insured_already,之前有其他保险,insurance_ask_other,0.25773885846138,0
ask_fee,询问费用,interrupt,0.2576920688152313,0
affirm,听一下,interrupt,0.25709399580955505,0
why_wechat,加微信干嘛,add_wechat,0.2566957473754883,0
chitchat,没关系，这边,client_busy,0.2559830844402313,0
insurance_deductible,多少钱全能赔,ask_fee,0.2559119760990143,0
insurance_insured_arrived,到账到哪里,ask_who,0.2553594708442688,0
Official_phone,不是，我想问一下，如果如果就是生病了，那你我发票上哪去找你们,interrupt,0.25503525137901306,0
Already_contacted,最近找我联系过,Official_phone,0.2550346255302429,0
Already_contacted,刚才找我联系过,Official_phone,0.25497177243232727,0
why_me,别人有吗,ask_who,0.25451144576072693,0
need_repeat,嗯，你什么什么情况，你说清楚一点,ask_who,0.2544949948787689,0
bad_response,神经病吧,insurance_disease_limitation,0.2537022531032562,0
refuse,不用了，买错了点错了,no_interest,0.2536465525627136,0
ask_who,买保险啊，永安保险啊,insurance_insured_already,0.25361454486846924,0
insurance_coverage,嗯，好的，100种重大疾病有哪100种啊,ask_who,0.2535547912120819,0
ask_have_phone,为什么有我电话,Official_phone,0.2531854212284088,0
refuse,不想知道,insurance_not_tell,0.25294312834739685,0
voice_assistant,我还没有学会这个问题，已经记录，会尽快学习，为您解答，请尝试询问我其他问题,interrupt,0.25265610218048096,0
refuse,俺不弄儿子,how_operate,0.25259238481521606,0
insurance_coverage,能报小病,insurance_disease_limitation,0.2525425851345062,0
ask_next,然后呢,normal_response,0.25253826379776,0
bad_response,脑子有问题,interrupt,0.25200754404067993,0
insurance_zgl,你们的代言人接待我,voice_assistant,0.25178438425064087,0
why_me,为什么打电话给我,Official_phone,0.25151270627975464,0
refuse,不弄了不弄了,how_operate,0.25100380182266235,0
question_flagged,显示广告,video_call,0.2509070038795471,0
why_wechat,加微信有什么用,add_wechat,0.25089266896247864,0
insurance_coverage,大病有什么,ask_who,0.2507903277873993,0
ask_listen,喂，你还在吗,ask_who,0.25064587593078613,0
ask_fee,啊，对呀，我保的是那个每个月2.79块那个,ask_doubt,0.25051775574684143,0
not_understand,什么情况,ask_who,0.25008630752563477,0
insurance_deductible,全都赔钱,ask_fee,0.24996885657310486,0
insurance_deductible,多少钱免赔额,ask_fee,0.24966193735599518,0
insurance_upgrade_already,已升级了,insurance_upgrade_difference,0.24925950169563293,0
insurance_coverage,癌症能报,insurance_disease_limitation,0.24924568831920624,0
refuse,嗯，还没有,client_busy,0.24890290200710297,0
cannot_see_video,没共享,affirm,0.24866990745067596,0
can_listen,听见,ask_listen,0.24837639927864075,0
insurance_participated_already,买了众安保险,insurance_insured_already,0.24829912185668945,0
insurance_disease_refusal,得高血压,insurance_disease_limitation,0.24825330078601837,0
ask_have_phone,号码来源,wrong_person,0.24823305010795593,0
Customer_service_name,妹妹叫什么,ask_who,0.24822038412094116,0
ask_have_phone,哪搞的手机号,wrong_person,0.24797789752483368,0
how_operate,搞啥,ask_who,0.24756203591823578,0
ask_where,我该怎么领呢,how_operate,0.24710482358932495,0
affirm,我看一下啊,send_message,0.2466460019350052,0
ask_who,麻烦你再详细介绍一下保险项目吧,insurance_ask_other,0.24593549966812134,0
not_understand,抱歉，您说的话，我不是很明白，您可以简单说下吗,interrupt,0.24534358084201813,0
insurance_coverage,能保小病,insurance_disease_limitation,0.24502797424793243,0
voice_assistant,我是机主的小爱猪猪,bad_response,0.24501051008701324,0
insurance_insured_arrived,保额到账,insurance_claim_difficult,0.2449716478586197,0
insurance_benefit_insured,嗯，那个是需要加钱的是吧,ask_fee,0.244960218667984,0
need_repeat,啥子啊，你说的我不懂啊,not_understand,0.24496011435985565,0
no_wechat,没有微信,add_wechat,0.24475818872451782,0
question_flagged,被标记了,wrong_person,0.24423131346702576,0
ask_event,我不，你还要钱，我看着你们要钱,ask_fee,0.24411921203136444,0
chitchat,外面天气真好,normal_response,0.2436797171831131,0
wrong_person,有事先跟我说吧,interrupt,0.24328799545764923,0
why_me,干嘛打电话给我,Official_phone,0.24319669604301453,0
crank,我告诉你们，你们不要给我打电话，再给我打电话我就骂你啊,interrupt,0.24267929792404175,0
can_listen,听到你说,ask_listen,0.2419401854276657,0
insurance_benefit_insured,哦，那还要不要收费啊,ask_fee,0.2411823570728302,0
ask_doubt,不需要了，你那个别忽悠人家啊，大姐,refuse,0.24115833640098572,0
insurance_disease_refusal,我已经有病,Sick,0.24085533618927002,0
insurance_disease_limitation,呃，不是的，我我看了一下他那个投保，就是说什么，第一第一点就是什么住院了。但是我是我是因为,no_interest,0.240819051861763,0
how_operate,弄哪里,ask_who,0.24070845544338226,0
client_busy,哎呀，晚上吧，行不行,affirm,0.24069362878799438,0
operate_fail,好像给我撤掉没有了,insurance_cancel,0.2405766099691391,0
insurance_disease_limitation,我身体很不好,Sick,0.24055853486061096,0
insurance_number_clause,最多能报销好多次,insurance_deductible,0.240273579955101,0
operate_fail,操作有问题,how_operate,0.24018163979053497,0
insurance_participated_already,早就买过了,have_bought,0.24013151228427887,0
interrupt,你别说了,refuse,0.24001431465148926,0
why_me,为啥打电话给我,Official_phone,0.23987601697444916,0
insurance_disease_refusal,拒保,insurance_whether_renew,0.23986196517944336,0
insurance_upgrade_difference,点那个干嘛呀,ask_who,0.23966766893863678,0
can_listen,听见了,ask_listen,0.2385959029197693,0
ask_use,门店怎么用,Company_address,0.23797540366649628,0
no_interest,难看,affirm,0.23726177215576172,0
insurance_disease_refusal,想买买不了,refuse,0.23723344504833221,0
bad_response,滚,affirm,0.237039715051651,0
cannot_see_video,看不到视频,need_repeat,0.23669125139713287,0
insurance_not_tell,别跟我爸说,interrupt,0.23631711304187775,0
farewell,完了,affirm,0.23628303408622742,0
ask_doubt,我不会去点那些东西的,how_operate,0.23610958456993103,0
insurance_automatic_pay,按时交钱,ask_fee,0.2354675531387329,0
insurance_coverage,你这是重疾吗？还是平时住院也报,insurance_disease_limitation,0.23537519574165344,0
why_me,怎么会打电话给我,Official_phone,0.23537205159664154,0
need_consider,暂时没有想法,no_impression,0.2353515475988388,0
question_flagged,标记为,wrong_person,0.23448392748832703,0
insurance_benefit_insured,能报多少,insurance_deductible,0.23409654200077057,0
insurance_benefit_insured,你说提成啥意思？提成也是是保费也得涨哈,ask_fee,0.2339981198310852,0
no_interest,不是不是，这个是我搞错了，我不不想这个,refuse,0.23396828770637512,0
refuse,哦，到时候不清楚了再说吧,need_repeat,0.2337159812450409,0
way_to_pay,怎么交钱呢？还得交钱吧,ask_fee,0.23355016112327576,0
not_understand,你刚才说什么，你重新说一下，你说现在,interrupt,0.23316121101379395,0
send_message,嗯，一会操作吧，一会儿看看,how_operate,0.232998788356781,0
insurance_insured_arrived,什么时候到账,ask_time,0.23285110294818878,0
not_understand,嗯，请问一下这是什么意思啊,interrupt,0.23272140324115753,0
insurance_ask_fee,保费加不加,ask_fee,0.2323666512966156,0
insurance_participated_already,我已经交过了,have_bought,0.23214413225650787,0
refuse,哎，好嘞好嘞，我不弄这,how_operate,0.23205634951591492,0
client_busy,哦，我看到了，谢谢谢谢啊。我现在有点忙啊,affirm,0.23203317821025848,0
why_me,为什么给我,ask_who,0.23191504180431366,0
farewell,我怎么挂呀，这个电话，但是有语音,Official_phone,0.23189932107925415,0
not_understand,嗯嗯嗯是啊，刚刚听懂没,need_repeat,0.2317250669002533,0
insurance_cancel,我这个是昨天小孩弄的，小孩用我手机弄的，这个能退掉吗,ask_doubt,0.2315351366996765,0
ask_who,怎么没写,how_operate,0.23148488998413086,0
voice_assistant,我很努力在听了，但还是没有听到你的声音,need_repeat,0.23141250014305115,0
operate_fail,我我昨天晚上投的是不行，是不是还怎么样,ask_doubt,0.23085932433605194,0
insurance_insured_already,原来有其他保险,insurance_ask_other,0.23078367114067078,0
interrupt,哦，我咨询一下，就是我刚刚买的这个保险，众安保险,insurance_ask_other,0.2306612730026245,0
insurance_claim_difficult,到账多长时间,client_busy,0.2306465059518814,0
how_operate,我不懂，我也不知道，我也不知怎么领，我也不领,ask_doubt,0.230433851480484,0
affirm,这个我倒是清楚,need_repeat,0.230121910572052,0
operate_fail,买不了,refuse,0.23004327714443207,0
voice_assistant,您说的对，遇到纠纷啥的，还就得找你们这样的专业人士,ask_who,0.22970816493034363,0
insurance_benefit_insured,哦，我知道这个那个保费是不是也增加了,ask_fee,0.2296917736530304,0
insurance_low_insured,不够,refuse,0.22952598333358765,0
Official_phone,上哪找你们啊,ask_who,0.22946667671203613,0
insurance_buy_to_whom,买多少份,ask_fee,0.22886355221271515,0
ask_robot,你是人吗,ask_doubt,0.2286616414785385,0
insurance_participated_already,我买过这个保险,insurance_insured_already,0.22854910790920258,0
insurance_deductible,他的免赔额是多少嘞,ask_fee,0.22830192744731903,0
affirm,嗯，我正在看,client_busy,0.22732776403427124,0
refuse,我不想知道,insurance_not_tell,0.22730302810668945,0
how_operate,等等几天吧，等孩子们给我弄了吧，我不会整,client_busy,0.22679448127746582,0
Already_contacted,刚刚不是有人联系了吗,Official_phone,0.2263656109571457,0
Sick,我最近输液,insurance_disease_limitation,0.22636443376541138,0
insurance_benefit_insured,是的，你你你你说是什么是免费的，还是要增加费用的,ask_fee,0.22627609968185425,0
insurance_zgl,代言人接待我,voice_assistant,0.22624783217906952,0
insurance_zgl,代言人联系我,voice_assistant,0.22617590427398682,0
insurance_benefit_insured,小病能保吗,insurance_disease_limitation,0.22611914575099945,0
affirm,啊，行，我稍后的吧,client_busy,0.22606727480888367,0
insurance_disease_refusal,已有疾病拒绝,insurance_disease_limitation,0.22573383152484894,0
refuse,我不知道这个,ask_doubt,0.22573038935661316,0
no_interest,没劲,affirm,0.22568278014659882,0
insurance_ask_fee,保费要不要增加,ask_fee,0.22553855180740356,0
peer,咱俩是卖货,ask_doubt,0.2254088670015335,0
no_money,没钱，没钱,ask_fee,0.22536949813365936,0
crank,我靠，你大爷还老打电话,Official_phone,0.2252568155527115,0
how_operate,那你有提前发资料吗？什么东西啊，操作,send_message,0.2250891476869583,0
peer,我们也卖保险,insurance_insured_already,0.2249348759651184,0
why_me,咋打电话给我,Official_phone,0.22462692856788635,0
no_interest,啊，好，我刚刚投的，我说试一下,interrupt,0.22449001669883728,0
peer,咱俩是搞这个的,ask_doubt,0.22424031794071198,0
insurance_zgl,你们的代言人联系我,voice_assistant,0.22405044734477997,0
insurance_age_notmatch,超过你们投保的年龄,insurance_age_restrict,0.22368963062763214,0
why_me,怎么会找我,Official_phone,0.22368423640727997,0
Official_phone,你们有没有人有专员联系我们的,voice_assistant,0.22348567843437195,0
insurance_number_clause,最多可以几次报销,insurance_deductible,0.2232259064912796,0
after_sale_issues,售后问题怎么联系,Official_phone,0.2231871634721756,0
insurance_upgrade_already,刚刚点过升级,insurance_upgrade_difference,0.22292642295360565,0
insurance_upgrade_difference,啊，怎么的还不一样啊,ask_who,0.22264648973941803,0
insurance_duration_converage,能保一年,insurance_whether_renew,0.2225644439458847,0
insurance_disease_refusal,得脑溢血,insurance_disease_limitation,0.22229568660259247,0
voice_assistant,抱歉，我没有听到你说话，你方便告诉我，你找机主有什么事吗,interrupt,0.22180916368961334,0
how_operate,流程是啥,ask_who,0.22148381173610687,0
insurance_coverage,那如果是住院，这些有有的报吗,ask_who,0.2213062047958374,0
insurance_coverage,我说的是我说的是嗯是有针对性的那个品种，还是什么都可以保的那种，什么病都可以保，只要住院都可以保的那种吗,insurance_disease_limitation,0.22006602585315704,0
insurance_benefit_insured,那你这个保费就高了嘛，对吧,ask_fee,0.2197788953781128,0
insurance_duration_converage,一直生效,insurance_when_effect,0.21971158683300018,0
insurance_deductible,免赔额是多少,ask_fee,0.21940705180168152,0
why_me,为什么给我打电话,Official_phone,0.21833272278308868,0
refuse,嗯，有没有那个,ask_who,0.21798725426197052,0
affirm,给我试试看，好吧,no_interest,0.2176259309053421,0
ask_listen,听到没有,need_repeat,0.21758177876472473,0
not_understand,我有点没看懂,need_repeat,0.2174394726753235,0
insurance_ask_other,询问其他保险,interrupt,0.21731525659561157,0
insurance_age_restrict,太小了能买,insurance_buy_to_whom,0.21729283034801483,0
insurance_settle_claim,理赔找谁,ask_who,0.2171727865934372,0
Question_professionalism,叫你们经理来,voice_assistant,0.21689032018184662,0
crank,以后能不要给我打电话吧，我很烦,Official_phone,0.21651031076908112,0
affirm,我上去了,send_message,0.21649591624736786,0
Official_phone,嗯，这个我知道，但是这个去去哪个地方找啊，众安保险是在每个地方都有，还是,ask_who,0.21646898984909058,0
why_me,别人也有吗,ask_who,0.21637460589408875,0
insurance_coverage,头疼脑热能报,insurance_disease_limitation,0.21611753106117249,0
affirm,你说,ask_who,0.21574893593788147,0
no_interest,把我搞发生那种晓得咋搞的，我就是看到,how_operate,0.21529890596866608,0
insurance_upgrade_difference,有什么作用,ask_who,0.2152422070503235,0
ask_robot,你是人呢，我还以为是急些呢,ask_doubt,0.21510003507137299,0
ask_listen,嗯，啊听到没有,need_repeat,0.2149801105260849,0
insurance_participated_already,我已经买了,have_bought,0.21485458314418793,0
need_consider,我先想想,client_busy,0.21458327770233154,0
refuse,我没有啊，为什么你的,ask_doubt,0.2145574986934662,0
insurance_coverage,这个重疾险里都包括哪些疾病呢,insurance_disease_limitation,0.21446526050567627,0
chitchat,你吃饭了吗,client_busy,0.21412469446659088,0
insurance_ask_fee,保费多少,ask_fee,0.21402737498283386,0
ask_next,那你说,ask_who,0.21387162804603577,0
chitchat,您能陪我聊天吗,interrupt,0.21380725502967834,0
no_interest,你给我算了算了，我重重新来给我看，重新给我讲，给我弄开,interrupt,0.21359972655773163,0
ask_where,在哪看,ask_who,0.21348868310451508,0
not_understand,你再重新说一遍,interrupt,0.2127983123064041,0
insurance_settle_claim,出险报案,insurance_ask_other,0.2123049795627594,0
high_price,便宜点就好了,affirm,0.21197634935379028,0
way_to_pay,我用的是微信呢,add_wechat,0.2117924839258194,0
insurance_ask_fee,升级以后保费多少,insurance_upgrade_difference,0.2115536481142044,0
can_listen,可以听见了,ask_listen,0.21154722571372986,0
wrong_person,等会就转达给他,voice_assistant,0.21143949031829834,0
ask_where,怎么申请,insurance_settle_claim,0.21143831312656403,0
normal_response,啊，你,ask_who,0.21139046549797058,0
insurance_disease_limitation,啊，我看它顶上写着，还有就是有有有过什么疾病要如实上报啊,ask_doubt,0.2112656831741333,0
voice_assistant,记下了,no_impression,0.21120835840702057,0
insurance_coverage,能保头疼脑热,insurance_disease_limitation,0.21090921759605408,0
thanks,谢谢你的告知,affirm,0.21090584993362427,0
insurance_coverage,这个重疾险里都包括哪些疾病,insurance_disease_limitation,0.2108616977930069,0
insurance_automatic_pay,自己交钱,ask_fee,0.21074657142162323,0
ask_listen,在吗,client_busy,0.21073345839977264,0
insurance_number_clause,最多好多次报销,insurance_deductible,0.21070216596126556,0
voice_assistant,好的，我会提醒他的,affirm,0.2105812132358551,0
refuse,我都射手领了，那是要钱免费的，免费的要钱能扣钱，所以我不领了啊,ask_fee,0.20997627079486847,0
peer,咱俩也是干货,ask_doubt,0.2095169723033905,0
no_money,钱太少了,ask_fee,0.20948031544685364,0
crank,送给你家里去治病好不好？你每天到处打电话,Official_phone,0.20947304368019104,0
insurance_zgl,你们的代言人跟我联系,voice_assistant,0.2091148942708969,0
how_operate,点什么,ask_who,0.20891045033931732,0
why_me,为啥找我,Official_phone,0.2087794989347458,0
insurance_deductible,就是1万元的免赔额是吧,ask_fee,0.2087116539478302,0
need_repeat,这边信号不太好,wrong_person,0.20868033170700073,0
normal_response,在,affirm,0.20842666923999786,0
ask_event,交通意外是什么？交通意外是什么,ask_who,0.20841488242149353,0
no_idea,这个现在我那个我不是很清楚,need_repeat,0.2083132565021515,0
no_interest,最近不打算买,refuse,0.20812512934207916,0
insurance_disease_limitation,我点了，他说那个资格不够啊，还是什么还没达到那个什么什么的，好像是,insurance_upgrade_difference,0.207916259765625,0
insurance_insured_arrived,理赔打到哪里,ask_who,0.20785918831825256,0
insurance_number_clause,最多报销反复,insurance_deductible,0.20785878598690033,0
wrong_person,不好意思，孩子现在不在我这边生活啊，我没办法跟他联系啊,Official_phone,0.20679262280464172,0
ask_next,你好，请你接着说,interrupt,0.20673641562461853,0
insurance_coverage,感冒能报,Sick,0.20659145712852478,0
insurance_age_restrict,几岁能买,insurance_buy_to_whom,0.20650987327098846,0
insurance_benefit_insured,这个这个每个月13块多，那个赔付比例最高金额是多少啊,ask_fee,0.20636337995529175,0
ask_doubt,完了我就觉得不靠谱的事，我就刚刚看那个,no_interest,0.2062026560306549,0
insurance_disease_limitation,我的条件不符合，它上面写的没法占,ask_doubt,0.20591576397418976,0
how_operate,搞什么,not_understand,0.20551666617393494,0
insurance_participated_already,已经买了你们的产品了,have_bought,0.20515604317188263,0
no_interest,没有，我是随便按一下,interrupt,0.2046370953321457,0
insurance_disease_refusal,被拒保,insurance_whether_renew,0.2038598507642746,0
Question_professionalism,你培训上岗了吗,insurance_upgrade_difference,0.20379722118377686,0
after_sale_issues,问题怎么解决,interrupt,0.20351867377758026,0
crank,你你这呢，我亲身把这套着，你你又说我脾气不好，二后不要打电话来了，要得不我也入这个平台过来，我定就不是你加了,ask_doubt,0.2034294158220291,0
need_repeat,哎呀，你说的我不懂,not_understand,0.20341363549232483,0
send_message,我先把这个先先我先把那里面的看清楚吧,need_repeat,0.20337381958961487,0
insurance_benefit_insured,报多少,ask_fee,0.2030162364244461,0
affirm,你说吧,ask_who,0.20242999494075775,0
ask_doubt,我有时间也不操作，我不知道你这个电话，现在我不确定,how_operate,0.20233748853206635,0
how_operate,嗯，点击是什么意思,not_understand,0.20226413011550903,0
can_listen,可以听见,ask_listen,0.20214040577411652,0
voice_assistant,嗯，你请请讲,interrupt,0.20198000967502594,0
insurance_number_clause,可以报销好几次,insurance_deductible,0.20190982520580292,0
insurance_low_insured,100万太少了，可以再加点吗,ask_fee,0.20186454057693481,0
Customer_service_name,弟弟叫什么,ask_who,0.20182505249977112,0
operate_fail,哦，怎么了？呃，嗯我还没我我投了不知道怎么搞,how_operate,0.20164155960083008,0
normal_response,没事,affirm,0.20106390118598938,0
ask_use,线上怎么用,ask_who,0.20102843642234802,0
good_response,太强了,affirm,0.20030273497104645,0
no_money,没得钱,ask_fee,0.20028121769428253,0
insurance_disease_limitation,不是的，我以前的有那个病。嗯，你们那个报销上面都已经清楚写了,ask_doubt,0.20027875900268555,0
ask_next,你能再说详细点吗,interrupt,0.20010927319526672,0
bad_response,到这过程没事，啥逼玩意儿,ask_doubt,0.1995953619480133,0
insurance_insured_arrived,怎么理赔给我,insurance_settle_claim,0.1991497129201889,0
insurance_insured_already,有意外险,insurance_ask_other,0.19899994134902954,0
way_to_pay,微信呢微信不可以吗,add_wechat,0.19898343086242676,0
why_me,为什么找我,Official_phone,0.19867514073848724,0
client_busy,不方便,affirm,0.19861598312854767,0
question_flagged,好多标记,wrong_person,0.1985696703195572,0
add_wechat,没问题我的电话号码是微信号,wrong_person,0.1984969526529312,0
why_me,大家也有吗,ask_who,0.19820713996887207,0
no_money,钱很少的,ask_fee,0.1981433629989624,0
no_idea,现在不清楚，现在,need_repeat,0.1980307400226593,0
ask_fee,就是我需要支付,refuse,0.1977500319480896,0
insurance_participated_already,以前就买过,have_bought,0.19757603108882904,0
peer,咱俩就是干货,ask_doubt,0.197560116648674,0
ask_robot,我在和人说话吗,client_busy,0.19647927582263947,0
Official_phone,那不是咋咋咋能找上你你你们这个地方呢,ask_who,0.19637581706047058,0
peer,咱俩就是卖货,ask_doubt,0.19615554809570312,0
insurance_deductible,全部赔钱,ask_fee,0.1956329643726349,0
insurance_no_insured,没买过这个保险,insurance_insured_already,0.19562262296676636,0
insurance_insured_arrived,啥时候到账,ask_time,0.19553536176681519,0
insurance_coverage,我就想说是啥大病小病,insurance_disease_limitation,0.1953534334897995,0
ask_who,打电话咋啦,Official_phone,0.19529783725738525,0
crank,我跟你说不要打电话给我，不要你们一直打干嘛，换不同的号码,Official_phone,0.195258229970932,0
chitchat,闲聊,client_busy,0.19496957957744598,0
way_to_pay,怎么付费,insurance_automatic_pay,0.1947917938232422,0
bad_response,有病吧,insurance_disease_limitation,0.1947522610425949,0
client_busy,什么设置？我在开车呢,ask_who,0.19473548233509064,0
insurance_low_insured,看不上额度,need_repeat,0.19397985935211182,0
how_operate,啊，我讲不来,need_repeat,0.1937369555234909,0
insurance_upgrade_difference,600万的我就不补不报了，100万的，100万的我已经,refuse,0.193558931350708,0
insurance_low_insured,有没有更高额度,insurance_upgrade_difference,0.1934165060520172,0
no_idea,不知道诶,affirm,0.19337649643421173,0
not_understand,嗯，可你你你重说一遍，我刚才有有别的事情,interrupt,0.19313593208789825,0
Sick,我目前输液,insurance_disease_limitation,0.1927862912416458,0
need_repeat,好难过，我是真的没听见你说话呀，我马上就告诉他有你的来电，拜拜啦,ask_doubt,0.1924850195646286,0
ask_listen,你们的音质太差了，真的low死了,ask_doubt,0.1922636181116104,0
insurance_ask_fee,我这边还想跟你了解一下保费情况,insurance_ask_other,0.19197537004947662,0
insurance_benefit_insured,我想问一下，我点下去的话，还要不要交其他的保费的，还要不要加保费上去的,ask_fee,0.19190116226673126,0
no_interest,输错了,affirm,0.19182273745536804,0
interrupt,你听我说吗,ask_listen,0.1917639523744583,0
chitchat,今天天气不错,normal_response,0.19167476892471313,0
insurance_cancel,呃，怎么退啊，我给别人贷了的，我看怎么又交1万，是什么意思啊,ask_fee,0.19153627753257751,0
add_wechat,你的手机号是多少,wrong_person,0.19107700884342194,0
ask_who,有什么问题,interrupt,0.19095154106616974,0
insurance_coverage,癌症能保,insurance_disease_limitation,0.1909400075674057,0
refuse,有钱没给我整点的，这个保保险没用啊,ask_doubt,0.19075103104114532,0
normal_response,那个,insurance_upgrade_difference,0.19048713147640228,0
insurance_cancel,我要退保，人家说就第一个月才一元起，后面他五指五指线的就会扣款的,ask_fee,0.19040966033935547,0
insurance_low_insured,600万不够,insurance_upgrade_already,0.19034752249717712,0
insurance_ask_other,有没有其他险种,ask_who,0.19020847976207733,0
ask_listen,能听我讲一句话吗,interrupt,0.19017474353313446,0
not_understand,这个我试一下，看看什么意思嗯,interrupt,0.19017267227172852,0
insurance_claim_difficult,多长时间理赔,insurance_number_clause,0.19014742970466614,0
need_consider,得想想,client_busy,0.1900319904088974,0
refuse,没啦,affirm,0.18971684575080872,0
insurance_policy_surrendered,退出保险,insurance_cancel,0.18935413658618927,0
operate_fail,操作就报错,no_interest,0.18914030492305756,0
ask_who,领什么玩意儿，领红包啊,ask_doubt,0.18908512592315674,0
ask_robot,你告诉你这就是个电电脑语音，你不会在这说话，你听,need_repeat,0.1890304684638977,0
refuse,我弄不成还不成,how_operate,0.18878506124019623,0
voice_assistant,好的，我会提醒他的。还有要补充的吗,ask_doubt,0.18810424208641052,0
insurance_age_restrict,刚出生能买,insurance_buy_to_whom,0.18791046738624573,0
how_operate,好吧，我看我会不会,send_message,0.1877449005842209,0
client_busy,以后再说吧,send_message,0.18759378790855408,0
crank,烦不烦,refuse,0.18744893372058868,0
affirm,嗯，你说一下吧那,send_message,0.1867714822292328,0
